DateTime,Title_Text
2024-06-25,"김우빈, 하이브 옛 사옥 주인됐다…""매입가 137억·대출 62억"" 김우빈, 137억에 BTS 성장한 하이브 옛 사옥 주인됐다"
2024-06-26,"하이브 레이블즈, 오리콘 2024 상반기 앨범 랭킹 '톱10' 중 4개 차지 '하이브 미국 걸그룹' 캣츠아이, 첫 싱글 'Debut' 뮤비 티저 첫 공개"
2024-06-27,"檢 ‘BTS 활동중단’ 미리알고 주식 판 前하이브 직원들 기소 ""곧 기사 뜬다더라""…'BTS 입대' 미리 알고 주식 판 하이브 직원들 재판행 “아직 안 팔았어?” BTS 입대 소식 미리 알고 주식 판 전 하이브 직원들 재판행 BTS 활동 중단 미리 알고 하이브 주식 판 계열사 직원들 '하이브 美 걸그룹' 캣츠아이, 데뷔 D-1…첫 싱글 MV 2차 티저 공개 ‘BTS 입대·단체활동 중단’ 미리 알고 하이브 주식 판 직원들 재판행 BTS 활동중단 알고 하이브 주식 미리 판 계열사 직원들 재판行 ""BTS 활동중단? 주식부터 팔자""…`미공개 정보 이용` 하이브 계열사 직원들 재판행"
2024-06-28,민희진 이어 “BTS 군대 간대” 미공개 정보 이용까지… 하이브 내부통제 구멍
2024-06-29,"""IT에 베팅했는데 이럴 줄은""…BTS 없는 하이브의 근황 [김소연의 엔터비즈]"
2024-07-01,"BTS의 하이브도 합류‥.버추얼 아이돌 열풍 하이브 ""지난해 온실가스 관리 체계 고도화·292억 현금 배당"" 하이브, '2023 지속가능경영보고서' 발간 하이브, 지속가능경영보고서 발간… 292억 규모 현금 배당 하이브, '2023 지속가능경영보고서' 발간 ""엔터사업 미래 위해 노력"" 하이브, 지속가능경영보고서 발간"
2024-07-05,"하이브, 어도어 관련 추가 소송 불확실성…목표가↓ -대신 하이브, 4분기부터 BTS 완전체 기대감에 주가 상승-다올 [클릭 e종목]""하이브, 신인그룹 증가로 향후 성장성 기대…목표가↓"" ""하이브 눈높이 낮춰라""…2분기 영업익 하락 예상 ""하이브, 방탄소년단 진 컴백·완전체 기대감이 반등의 열쇠""-다올투자 ""하이브, BTS 진 앨범 낼 때까진 기다려야…목표가↓""-다올 다올證 ""하이브, 2분기 실적 컨센서스 하회 전망…목표가↓"" 다올증권 ""하이브, 2분기 실적 기대치 밑돌 것…목표가↓"" 하이브, 2분기 실적 컨센서스 밑돌 것... 목표가 '하향'-다올 대신證 “하이브, 신인 데뷔로 비용 증가… 목표가 ↓”"
2024-07-06,"하이브-어도어 사태, ‘뻘짓’ 아닌 K팝 멀티레이블 ‘성장통’ 되려면"
2024-07-08,"하이브, 목표주가 31.5만→29만-한투 한투證 “하이브, 높아진 기대치 대비 큰 비용 증가…목표주가 20만원대로 하향” “하이브, 2분기 영업익 시장 전망치 하회 예상”…목표가↑ [클릭 e종목]""하이브, 2분기 비용↑…목표가 하향"" “하이브 2분기 영업익 시장전망치 하회…목표가 29만 원” ""하이브, 앨범 판매량 감소에 비용 증가까지…목표가↓""-미래 [특징주]하이브, 2Q 실적 우려에 증권가 목표가 하향…'약세'"
2024-07-09,"뉴진스·투어스 아이돌 활약에도…하이브 발목 잡은 '게임 신작'-삼성증권 ""하이브, 어도어로 오히려 멀티 레이블 순기능 부각됐다""-NH 하이브, 파리올림픽 응원봉 만들었다…5000개 현지 제공 하이브, 파리올림픽에 ‘팀코리아 응원봉’ 5000개 제공 하이브, K-팝 히트상품 '응원봉'으로 파리올림픽 응원문화 바꾼다"
2024-07-10,"하이브, 2Q 실적 부진 전망…목표가 28만→26만 美 그래미 뮤지엄, 하이브 아티스트 전시회 개최…뉴진스는 없다 미국 그래미 뮤지엄, 하이브 아티스트 발자취 담은 전시회 개최"
2024-07-11,"美 그래미 뮤지엄, 한 층 전체 '하이브 K팝 유산' 전시…뉴진스는 제외 [특징주]하이브, 2분기 부진한 실적 전망에…19만원대 깨져 김성민 하이브 바이너리 대표 “웹3, 엔터 산업에서 새로운 가치 창출” 하이브IM ‘던전 스토커즈’, 메이킹 영상 공개…올가을 얼리 액세스 목표"
2024-07-16,"대기업 맞아? 하이브 지배구조 점수 ‘C’… YG는 꼴찌 하이브, 부진한 실적과 어도어 이슈…목표가 6.5%↓-유진 ""하이브, 지속되는 실적부진과 '민희진' 이슈…목표가↓""-유진 하이브IM '던전 스토커즈', 세계 최대 게임쇼 '게임스컴 2024' 참가 하이브IM, 신작 ‘던전 스토커즈’ 들고 게임스컴 참가"
2024-07-17,방시혁 VS 민희진 2차전…하이브 산하 레이블 줄소송 나선 까닭은
2024-07-18,"하이브, 올해 상저하고 지나 내년 모멘텀 기대…목표가↓-KB [특징주]하이브, ‘상저하고’ 전망에 10일 만에 반등 올 들어 힘 못쓰는 엔터주…JYP·하이브 실적도 먹구름"
2024-07-19,"[특징주]늪에 빠진 엔터株…하이브·에스엠·YG엔터 나란히 52주 신저가 [특징주] 하이브, 1년 내 최저가… 18만원 선도 ‘흔들’ [특징주] 하이브 등 엔터株, 실적 부진 우려에 줄줄이 신저가 힘 빠진 엔터株…하이브‧SM‧YG 나란히 '52주 최저가' 하이브 등 엔터株, 실적 부진 우려에 줄줄이 신저가(종합) “엔터株 좋아진다면서요…” 실적부진 우려에 하이브 등 줄줄이 신저가 [투자360]"
2024-07-20,"""BTS 전역만 기다렸는데""…'설상가상' 하이브 개미들 '비명' [진영기의 찐개미 찐투자]"
2024-07-22,"위버스 둥지 튼 아리아나 그란데...하이브 북미사업 성과 본격화 [게시판] 배스킨라빈스, 하이브한남점서 젤라또 판매 SPC배스킨라빈스, 젤라또 전문 공간 '하이브 한남'에 조성"
2024-07-23,김범수 구속까지 부른 카카오 vs 하이브 ‘쩐의 전쟁’…무슨 일이?
2024-07-24,"컴투스홀딩스, ‘하이브’ 중국·대만 시장 확대 나선다 컴투스플랫폼, 중국·대만서 하이브 게임 플랫폼 파트너십 ""민희진이 연습생 강탈""vs""반박 무의미""…뉴진스 둘러싼 하이브 내란 법정行 대구 `신월성더하이브` 지식산업센터 분양 ""다양한 평형수와 합리적 분양가"" 박지원 하이브 CEO, 3년 만에 대표직 내려놓는다…쇄신 꾀하나 하이브, 박지원 대표 사임설에 ""결정된 바 없다"" 하이브 박지원 대표 사임설…""결정된 바 없다"" 박지원 CEO, 4년 만 하이브 떠난다 어도어 민희진과 갈등… 박지원, 4년 만에 하이브 떠난다 박지원, 하이브 대표 사임설…하이브 ""결정된 것 없어"" 박지원 CEO 사임설…하이브 ""결정된 바 없다"" ‘민희진과 갈등’ 박지원 하이브 CEO 사임?…하이브 “결정된 것 없어” [1보] 박지원 하이브 대표 사임…새 대표에 이재상 CSO 내정 [속보] 하이브 박지원 대표 사임…새 대표에 이재상 내정 하이브 새 대표에 이재상 CSO 내정...박지원 사임 [2보] 하이브 새 대표이사에 이재상 CSO 내정…박지원 사임 [속보] 박지원 하이브 대표 사임...새 대표에 이재상 CSO 내정 하이브 박지원 대표 사임…이재상 CSO 내정 이재상 하이브 신임 CEO 내정자 하이브, 새 대표이사에 이재상 CSO 내정…박지원 사임 (상보) 하이브, 새 대표이사에 이재상 CSO 내정 하이브 새 대표이사에 이재상 CSO 내정…""엔터산업 전문가""(종합) 하이브, 새 대표이사에 이재상 CSO 내정 박지원 하이브 대표 사임...새 대표에 이재상 CSO 내정 ‘민희진 사태’ 속 새 도약 나선 하이브, 이재상 신임 CEO 내정 민희진 후폭풍?...하이브 '매출 2조' 주역 박지원 대표 ‘사임’ 하이브 새 대표이사에 이재상 CSO 내정…""엔터산업 전문가"" 하이브 새 대표이사에 이재상 내정…""엔터산업 전문가""(종합2보) 하이브, 리더십 전격 교체…새 대표이사에 이재상 CSO (종합) 하이브, 새 대표에 이재상 내정…박지원 ""구성원으로 남는다"" ""성장세 반드시 잇는다""…이재상號 하이브, 2.0 전략으로 승부수 하이브 새 대표이사에 이재상 CSO 내정…박지원 사임 민희진, 박지원 대표 등 하이브 고위인사 고소…하이브 ""무고"" 민희진 어도어 대표, 하이브 경영진 고소…""명예훼손 등 혐의"" 하이브, 이재상 CSO 신임 대표 내정… 박지원 물러난다 대표직서 물러나는 박지원…하이브 남아 엔터·테크 융합 돕는다(종합) 하이브 새 대표이사에 이재상 CSO 내정‥""엔터산업 전문가"" ‘민희진 갈등’에 치명상… ‘매출 2조 신화’ 하이브 박지원은 왜 사임하나 민희진, 하이브 임원진 고소…""사적 대화·개인정보 무단 유출"" 하이브, 새 대표이사에 이재상 CSO 내정…“엔터 산업 전문가” 하이브, 새 대표이사에 IPO 이끈 이재상 CSO 내정 민희진·하이브 다시 시작된 난타전…“업무방해 등 고소” vs “무고로 대응” 하이브 ""민희진, 감사 응한 적 없어…무고로 대응할 것"" 민희진 VS 하이브 '2차전'...또 '진흙탕 싸움' 하이브 새 CEO에 이재상 ""라이프 스타일 기업 도약"" 민희진, 하이브 경영진에 업무방해 등 고소…하이브 ""무고로 대응"" 민희진 “강압적 조사” vs 하이브 “허위 사실”…고소-무고 ‘2차 난타전’ 하이브, 민희진 고소에 ""무고로 대응"" 하이브-민희진 갈등 점입가경…맞고소 대응"
2024-07-25,"하이브 새 CEO에 이재상 내정 민희진·하이브 2차 공방 “하이브 임원 고소” vs “무고로 맞대응” 대표직서 물러나는 박지원…하이브 남아 엔터·테크 융합 돕는다 [특징주]하이브, ‘민희진 리스크’ 재부각에 52주 신저가 하이브-민희진, 깊어지는 갈등…장 중 52주 최저가 하이브-민희진 또 '난타전'…1년 4개월 만에 '최저가'[핫종목] [ET라씨로] 민희진-하이브 맞고소전...52주 신저가 LS證, 하이브 2분기 영업이익 컨센서스 하회 전망…목표주가 ⬇️"
2024-07-26,"아일릿, 하이브 해외 인기 이 정도야? ""톱10 중 8곡 장악"""
2024-07-27,"‘전참시’ 깜짝 등장 방시혁, 올해만 자산 1.1조 증발…“하이브 아닌 다이브” 개미 피눈물 [투자360]"
2024-07-29,"하이브 방시혁 의장, 美 부동산 법인 보유…LA 저택 365억원에 매입"
2024-07-30,"NH증권, 하이브 목표가↓…""고연차 부진·저연차 성장 과도기"" 늪에 빠진 하이브 주가…“저연차 아티스트 성장, 고연차 부진이 상쇄” [투자360] NH證 ""하이브, 내부 경영 노이즈에 피로도 커져...목표가 31만→28만 하이브, 9월 임시주총 소집...이재상 사내이사 선임 결의"
2024-08-01,"멀티레이블 고도화… 신성장 전략 '하이브 2.0' 발표 하이브, 멀티 레이블 총괄 조직 신설… 민희진發 나비효과? 하이브, 레이블 총괄 조직 신설한다…신성장 전략 '하이브 2.0' 공개 하이브 신성장 전략 '하이브 2.0' 발표…""초격차 리더십 이어갈 것"" 이재상 하이브 신임 CEO 신성장 전략 발표 ""테크 기반 미래 성장사업 주력"" 팬덤 비즈니스 모델 확장…하이브, 신성장 전략 ‘하이브 2.0’ 발표 하이브, '멀티 레이블 총괄' 신설·김영민 전 SM 사장 영입"
2024-08-02,"하이브 대기업 지정 자료 누락 이어 공시 자료도 누락… 공정위는 “조사 계속” 하이브, 위버스 멤버십 서비스 기대 이상-대신 [특징주]하이브, ‘하이브 2.0’에 투심 반색…2%대↑ 신성장 전략 발표한 하이브…주가 2%대 '상승' `하이브 2.0` 통했나…주가 3% 상당 `상승` 코스피 급락 속 엔터株 동반 상승?…`하이브 2.0` 효과? [특징주]'신성장 전략 발표' 하이브, 3.54%↑ 하이브IM, ‘별이되어라2: 베다의 기사들 ‘신규 캐릭터 ‘바이올렛’ 공개"
2024-08-04,"""사망 선고"" 시위까지…'민희진 vs 하이브' 싸움에 '피눈물' [김소연의 엔터비즈]"
2024-08-05,"‘성장’ 의심받는 엔터株, ‘대답’ 내놓은 하이브 하이브, 상반기 부진털고 본격 반등하나"
2024-08-06,"하이브IM, 액션스퀘어 '삼국 블레이드 키우기' 글로벌 퍼블리싱 계약 체결 하이브 '위버스라이브' 스트리밍 1만건 돌파…팬 6억명과 소통 하이브IM, 액션스퀘어 ‘삼국 블레이드 키우기’ 글로벌 퍼블리싱 계약 체결 하이브IM, 8000만 달러 규모 전략적 투자 유치 하이브IM, 8000만달러 규모 전략적 투자 유치 하이브IM, 1천억 규모 투자 유치…하이브·IMM인베 등 참여 ""혁신적 게임 선보일 것""…하이브IM, 1100억원 규모 투자 유치 하이브, '게임 강화' 하이브아이엠 유증 참여 하이브IM, 1100억 규모 투자 유치…""게임 경쟁력 강화한다"" 하이브IM, 1000억 규모 투자 유치…하이브·IMM인베 참여 하이브IM, 1000억원 규모 투자유치 하이브IM, 8000만달러 규모 전략적 투자 유치"
2024-08-07,"하이브IM, 8000만 달러 전략적 투자 유치...하이브·IMM인베 등 참여 [속보] 하이브 2Q 영업익 509억…전년比 37%↓ 하이브, 2분기 영업익 509억…전년비 37.4% ↓ 하이브, 2분기 순익 165억...전년 대비 86% 급감 하이브, 2분기 매출액 6405억 원…역대 최고 하이브 2분기 영업이익 509억…전년 대비 37% 하락 BTS 없어도 매출 쑥쑥…하이브, 2분기 6405억 신기록 하이브, BTS 없이 역대 최고 매출 찍었다···올 2분기 매출 6405억원 하이브 2분기 영업이익 509억...전년 대비 37.4% 감소 하이브 2분기 매출 6405억…역대 최고 분기 매출 기록 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓(종합) 하이브 2분기 매출 6405억…역대 최고 분기 매출 기록 '최고 분기매출' 하이브, 7%대 강세…4대 기획사 급등[핫종목] 방시혁 한숨 돌리나…'BTS 진 컴백' 하이브, 9% 급등 [종목+] [특징주]하이브, 2분기 역대 최대 매출에 10%대↑ 이재상 하이브 CEO ""변화 속 혁신…'넥스트 엔터'로 확장 준비"" ""슈가, 스쿠터 음주운전""…호실적 장중 10% 치솟던 하이브 '미끌' 하이브, 민희진 사태·BTS 공백에도 ‘분기 최대 매출’…영업익은 하락 [특징주]‘분기 최대매출’에 급등 하이브, ‘BTS슈가 음주운전’에 일부 반납 [한경유레카 특징주] 하이브, 2분기 역대 최고 분기 매출 달성 '어닝 쇼크' 하이브…""위버스 좋은데, 게임은 숙제"" [엔터프라이스] 이재상 하이브 CEO ""음악·플랫폼·테크 3축… '넥스트 엔터'로 확장"" 하이브·SM엔터, 올해 2분기 매출 ‘선전’ [ET라씨로]하이브, 2분기 역대 최대 매출에 상승세 하이브, BTS 없이도 2분기 매출 ‘역대 최고’ [STOCK] ""슈가 빠지면 BTS 제로?"" 하이브, 역대 최고 분기 매출 상승 마감 BTS 공백에도 하이브 2Q 매출 6405억, 역대 최대… 수익성은 ‘글쎄’ 하이브 2분기 영업익 작년 동기 대비 37.4%↓...매출은 '분기 최대' 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓ 하이브 2분기 영업익 작년 동기 대비 37.4%↓...매출은 '분기 최대' 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓ 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓ 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓ 하이브 2분기 영업익 작년 동기 대비 37.4%↓...매출은 '분기 최대' 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓ 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓ 하이브 2분기 매출 6천405억원 '분기 최대'…영업익은 37.4%↓"
2024-08-08,"하이브, 4분기 이후 무조건적 비중확대 필요…목표가↓-하나 하이브, 4분기 위버스 멤버십으로 모멘텀 확대-대신 [클릭 e종목]""하이브, 4분기부터 악재 마무리될 것…엔터 최선호주 유지"" “하이브, 2분기 실적 부진…악재 모두 반영” 목표가↓ 하나증권, 하이브 목표가 내려…""3분기도 실적 부진"" 대신證 ""하이브, BTS 비수기에 신사업 비용 부담…목표가 13%↓"" [특징주]슈가 음주운전 사건 축소 논란에…하이브, 1%대↓ BTS 슈가 음주운전에 '충격'…301억 던진 개미, 하이브 장중 4% '뚝' 하이브, BTS 슈가 음주운전에 약세 지속…1.8%↓[핫종목] ""좋다 말았네""…BTS 슈가 악재에 하이브 개미들 '날벼락' BTS 슈가 만취운전, 악재로 작용했나…하이브 주가 약세 [투자360] BTS 슈가 음주운전 축소 논란까지…흔들리는 하이브"
2024-08-09,"""이제 오르나 했는데"" 하이브 개미들 실망…엔터주 '콧노래' 언제쯤? “주주 눈에서 과즙 흐른다”… 방시혁 사진 한장에 하이브 종토방 시끌 ""눈에서 과즙 나와""…슈가 음주운전, 방시혁·여캠 목격담에 '하이브' 주주 분노 28세 어린 여성BJ 옆 방시혁, 개미들은 '싸늘'…하이브 6% 하락 음주운전·사생활 구설수에 몸살… 하이브 주가 6% 급락 ""SM·하이브만 돈 되는 것 아냐""…요즘 VC가 관심 갖는 K-팝 투자처는[마켓인] 오너 방시혁 사생활에...하이브 주가 주르륵 하이브, BTS 슈가 음주·방시혁 스캔들에 6%대 급락 방시혁, 00년생 女BJ와 미국서 포착되자…하이브 종토방 시끌 ""할 일 산적한데 오너가 BJ 가이드?""…하이브 급락에 주주들 '분통' “과즙세연 만나고 다닐 때냐”...하이브 주가 6.31% 하락 오너 방시혁 사생활 논란에 미끄러진 하이브 주가 슈가 음주운전에도 올랐던 하이브 주가…방시혁 사생활 부각되며 급락"
2024-08-10,"'슈가 음주운전·방시혁 BJ 가이드'에…하이브, 주가 추락[종목현미경] 방시혁 ‘하이브’ 주가 급락인데…과즙세연 ‘더 인플루언서’는 대박? “주가 더 떨어지겠네”…방시혁 의장 사생활에 하이브 투자자 한숨 또 나온 'LA 방시혁 목격담'..하이브 주가 급락에 주주들 성토 전소연 한 마디에 휘청인 큐브·잇단 실책 하이브…폭탄 맞은 개미들 [연계소문]"
2024-08-11,"하이브·YG·SM·JYP, '팬심 악용' 굿즈 환불 방해하다 공정위 제재 하이브·SM 등 아이돌 굿즈 판매 4사 제재…“교환·환불 제한” ""개봉 영상 없으면 환불 NO"" 하이브·SM 아이돌 굿즈 갑질 “방시혁이 과즙세연 사진 찍어주고 있네”…팬클럽 회장에게 불똥, 하이브 주주도 불만 폭발 ""아이돌굿즈, 언박싱 영상 없인 환불 안 돼""…하이브·SM·YG·JYP 자회사들 `과태료` 굿즈 하자 입증 떠넘겼다…하이브·SM·JYP·YG 계열사 공정위 제재 환불 까다로운 아이돌 굿즈…공정위, SM·YG·JYP·하이브에 과태료 ""아이돌 굿즈 환불 안돼""…하이브·SM 등 판매 4사 제재 하이브·YG 등 '4대 연예기획사' 갑질에 과징금...""굿즈 환불 방해"" ""굿즈 환불 소비자에 불리"" 하이브·SM 등에 과태료"
2024-08-12,"본업이나 잘하지...하이브, 다 죽어가는 게임산업 뛰어든 까닭[안재광이 대기만성] ""민희진이 나을 듯""…방시혁 '여자 BJ 구설수'에 뿔난 하이브 주주들"
2024-08-13,"하이브, 슈가 음주운전·방시혁-BJ 구설수까지…뿔난 주주들 토스·하이브·인터파크트리플, 암표 차단 설루션 개발한다 ""얼굴 인증으로 암표 막는다""… 하이브·토스·인터파크트리플 MOU 토스, 인터파크트리플·하이브와 ‘얼굴인증 암표방지 솔루션’ 업무협약 “얼굴인증으로 암표 막는다”…토스, 인터파크트리플·하이브와 맞손 방시혁 '과즙세연 구설'에 주가 '줄줄줄'… 뿔난 하이브 주주들 토스, 인터파크트리플·하이브와 ‘암표방지 설루션’ MOU 인터파크트리플, 하이브·토스와 안면인식 티켓팅 MOU 토스, 하이브·인터파크트리플과 '얼굴인증 암표방지 솔루션' 개발 MOU 토스·하이브·인터파크트리플, 암표 차단 설루션 개발한다(종합) 슈가·방시혁 구설수에 하이브 주가 하락...주주들 “오너 리스크” 부글부글 ""얼굴 인증으로 암표 근절 나선다"" 토스, 인터파크트리플·하이브와 맞손 “얼굴 인증으로 암표 방지” 하이브, 토스·인터파크트리플과 MOU 토스, 인터파크트리플·하이브와 `얼굴인증 암표방지 솔루션` MOU 하이브IM ‘던전 스토커즈’, 글로벌 베타 테스트 시작 ‘얼굴 인증'으로 암표 근절? 과연 실효성있을까… 토스·인터파크트리플·하이브토스 업무협약 ""슈가, 포토라인 서기 전 탈퇴해""…하이브 사옥 화환 시위 토스, 인터파크트리플·하이브와 ‘얼굴인증 암표방지 솔루션’ 업무 협약"
2024-08-14,"악재 겹친 하이브 주가 하락세… 주주들 ‘부글부글’ 슈가·민희진 리스크…하이브 5일만에 시총 5400억원 ‘증발’ 민희진·슈가 리스크…하이브, 장중 17만원대 깨져[특징주] 실적 부진에 구설수까지…나흘간 주가 10% 하락한 하이브 방시혁·민희진·슈가…'삼재' 하이브, 주가 곤두박질"
2024-08-15,"하이브 방시혁, 상반기 보수 10억…4대 기획사 '연봉킹'은 누구?"
2024-08-16,넉 달간 시총 3조 증발···‘인적·오너리스크’에 속터지는 하이브 주주
2024-08-18,"""또 터질 악재가 남았나""…하이브에 두손두발 다 들었다 [종목+]"
2024-08-19,"""이젠 팝 본고장으로""…레이블 현지화 나선 하이브"
2024-08-21,"하이브, 4000억원 규모 전환사채 차환 추진"
2024-08-22,"[기업]대성 스마트하이브, 플라즈마 액체질소 비료 합성장치 기술 개발"
2024-08-23,"대성 스마트하이브, 플라즈마 꿀벌·농작물 응애·해충 방역장치 기술 선봬"
2024-08-27,"""매직캐슬에 다크 문 뜬다""… 롯데월드, 하이브 협업 가을 축제 오픈 민희진, 어도어 대표서 해임…하이브는 주주간계약 해지 소송 돌입 민희진 물러나자… 하이브 시간외 주가 5%대 강세 대표직도, 풋옵션도 잃게 된 민희진… 하이브와 갈등 일단락? 하이브-민희진, 어도어 대표 교체로 또 충돌…""일방적 해임""vs""적법 절차"" 대표직도, 1000억 풋옵션도 잃은 민희진…""하이브 일방 통보"" 반발"
2024-08-28,"하이브, 민희진 어도어 대표 해임 [클릭 e종목]""하이브, 어도어 새 대표 선임‥리스크 해소로 보기 어려워"" 메리츠證 “하이브, 어도어 신임 대표 선임… 리스크 해소는 아직” 하이브, 민희진 대표 해임…증권가 ‘리스크 해소’ 평가에 강세[특징주] 메리츠證 “하이브, 어도어 대표 교체...리스크 해소는 아직” ""민희진 해임, 제작·경영 분리 긍정적""…하이브 3%대 강세[핫종목] 하이브-민희진 갈등, 쟁점은 '주주간계약'..민희진 측 ""위법"" 주장 하이브, 민희진 어도어 대표 해임 소식에 4%대 강세[핫스탁] 리스크 해소됐나…'민희진 해임' 하이브 주가 4% 강세 민희진 ""위법한 해임""…하이브 주가 강세 민희진 측은 ""법원 결정 무시""라지만…하이브 주가 치솟았다 [특징주] '민희진 대표 해임' 하이브, 리스크 해소 기대감에 강세 끝나지 않은 '하이브vs민희진'…'기습 해임' 논란으로 [특징주] 하이브, 민희진 어도어 대표 해임에 3%대 상승 [특징주]하이브, 민희진 해임에 급등 [특징주] ""경영권 탈취 논란 끝?"" 하이브, 민희진 해임 소식에 4% 강세 “민희진 어도어 대표 해임 소식은 호재?”...하이브 5%대 급등 [특징주] 하이브, 민희진 해임 소식에 4%대 강세 [특징주] 하이브, `민희진 해임`에 주가 강세…증권가 ""완전한 리스크 해소는 아냐"" '뉴진스 엄마' 민희진 해임...하이브와의 분쟁 새국면 [오한마] [한경유레카 특징주] 하이브, 민희진 어도어 대표 해임 소식에 강세 민희진 대표 해임 소식에 하이브 3.5% 상승 리스크 해소 국면? ‘민희진 해임’ 소식에…하이브 장중 강세 [증시이슈] 하이브, 민희진 어도어 대표 해임 소식에 2%대 상승[핫스탁](종합) ""죽기 살기로 한번 해보겠다"" 물러난 적 없다는 민희진, 하이브에 '반격' 하나 가처분 결과 뒤집은 하이브…민희진 해임, 아직 끝난게 아니다[마켓인] 전격 해임 '뉴진스 엄마' 민희진 ""나도 죽기 살기로 한다…하이브와 일하는 것 자체가 나빠"""
2024-08-29,"[스타트경제] 추석 '금 사과·금 배' 막아라!...민희진 해임 → 하이브 주가 강세 하이브, 악재 마무리…바닥을 고민할 때-하나 하이브, 민희진과 계약해지로 악재 마무리-하나증권 [클릭 e종목]""하이브, 올 4분기부터 비중 확대 기회"" 하나증권 ""하이브 악재 마무리…비중 확대 고민해야"" 민희진, 하이브 '주주 간 계약' 해지 통보 반발…""계약·풋옵션 유효"" 민희진-하이브 주주간계약 ‘손해배상책임’ 쟁점으로 뜬다 [특징주]하이브, 민희진 해임 소식 뒤 상승세…3%대↑"
2024-08-30,"'웃는' 하이브, '우는' 에스엠… 다른 표정 짓는 엔터주, 승자는? ‘계약 일방 해지+대표 해임’ 하이브 & 어도어, 2개월짜리 계약서 제시 민희진 ""하이브, 또 언론플레이…뉴진스 프로듀싱 불공정 계약"""
2024-08-31,"결국 밀려난 민희진, 하이브 투심은 ‘환영’[증시 핫피플]"
2024-09-01,"민희진 해임하자 주가 뛴 하이브…증권사 전망은 ‘과즙세연’ 사태에 하이브 팔았던 기관들, 민희진 해임에 다시 돌아왔다 대기업 사익편취 규제대상 39개↑…하이브·대방건설 비중 높아"
2024-09-02,어도어 수장이 된 하이브 '인사' 전문가…리스크 봉합 1단계는? [월간 VC] 하이브IM 혼자서 이끈 8월 투자유치… 전년比 20% 감소
2024-09-04,"뉴진스 팬들 뿔났다…""민희진 임기 보장해"" 하이브에 공개서한"
2024-09-06,"하이브·위버스컴퍼니, 대한민국 일자리 으뜸기업 선정 [게시판] 하이브·위버스컴퍼니, 대한민국 일자리 으뜸기업 선정 하이브·위버스컴퍼니, 2024년 대한민국 일자리 으뜸기업 동시 선정 하이브·위버스컴퍼니, '대한민국 일자리 으뜸기업' 선정 3년 전 주가 '반토막' 수준…두나무, 하이브 지분 1300억 가치하락 타임 'AI 분야 100인'에 하이브 자회사 대표 선정"
2024-09-09,"이재상 하이브 대표, 강타 SM 이사…엔터 3社 '출격'"
2024-09-11,"""세계 1위 목표""…한국인 단 1명 '캣츠아이', 하이브 희망 될까 [종합] ""민희진 25일까지 복귀 시켜라"" 뉴진스, 하이브에 최후통첩 뉴진스, 하이브 저격… “민희진, 어도어 CEO 돌려놔라”"
