,Adjusted_Prediction_Date_Copy,Open,High,Low,Close,Volume,Pre_market_volume,Intraday_volume,After_market_volume,After_hour_volume,trading_value,search_frequency,Institution_Total,Other_Corporations,Individual,Foreign_Total,SMA5,SMA20,MA50,RSI,MACD,Signal_Line,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Momentum,VROC,Volatility,Stochastic %K,Stochastic %D,BB_width,Close_Open_diff,KOSPI_Open,KOSPI_Close,NASDAQ_Open,NASDAQ_Close,WTI_Oil_Price,cpi,interest_rate,Exchange_Rate,Average_Sentiment_Score,Recommendation,Lag_0_Sentiment_Score,Lag_1_Sentiment_Score,Lag_2_Sentiment_Score,Lag_3_Sentiment_Score,Lag_4_Sentiment_Score,Lag_5_Sentiment_Score,Lag_6_Sentiment_Score,Lag_7_Sentiment_Score,Target
2022-10-07,2022-10-07,129500,130000,121000,123000,378378,0,"373,009","2,256","3,113","46,936",3.89495,1760.0,-779.0,44642.0,-45623.0,130700.0,145300.0,163170.0,19.0,-10465.690560758027,-8912.277078317666,145300.0,170383.85935218263,120216.14064781739,-9000.0,72.21779717717527,12541.929676091308,4.651162790697675,7.8566939032055325,50167.71870436524,-6500,2217.84,2232.84,10877.2802734375,10652.400390625,92.63999938964844,109.14258064516129,2.68,1404.2,-0.1818181818181818,0.0,-0.1818181818181818,0.7692307692307693,2.0,2.0,1.5,-2.5,2.0,2.6666666666666665,0
2022-10-11,2022-10-11,119000,120500,114500,118500,326980,4,"324,529",244,"2,203","38,447",3.74396,-37342.0,-105.0,-28321.0,65768.0,127400.0,143325.0,162100.0,11.764705882352942,-11145.046123663604,-9358.830887386854,143325.0,170344.0478619899,116305.95213801009,-16500.0,88.16610270929725,13509.523930994954,8.51063829787234,7.990870633126943,54038.095723979815,-500,2193.02,2192.07,10484.3701171875,10426.1904296875,89.3499984741211,109.13096774193548,2.784,1410.3,-1.0,0.0,-1.0,-0.1818181818181818,0.7692307692307693,2.0,2.0,1.5,-2.5,2.0,0
2022-10-12,2022-10-12,116500,118500,111000,114500,421362,113,"417,929",706,"2,614","47,955",4.05195,5269.0,232.0,42452.0,-47953.0,123400.0,141150.0,161040.0,10.909090909090907,-11869.384002023638,-9860.941510314211,141150.0,170127.4867240447,112172.51327595531,-20000.0,209.06143645112076,14488.743362022347,7.216494845360824,6.792765311310281,57954.97344808938,-2000,2191.35,2202.47,10437.0,10417.099609375,87.2699966430664,109.12806451612903,3.114,1433.5,-1.0,0.0,-1.0,-1.0,-0.1818181818181818,0.7692307692307693,2.0,2.0,1.5,-2.5,0
2022-10-13,,113000,114000,107000,109500,396283,267,"390,824","2,345","2,847","43,423",4.14375,2536.0,-1149.0,-13129.0,11742.0,119300.0,138525.0,159840.0,10.344827586206904,-12700.481952282702,-10428.84959870791,138525.0,169021.7211352316,108028.27886476839,-20500.0,32.53523387803426,15248.360567615806,5.434782608695652,7.053971917309608,60993.442270463216,-3500,2198.29,2162.87,10131.8203125,10649.150390625,89.11000061035156,109.12516129032258,3.127,1430.4,-1.0,0.0,-1.0,-1.0,-1.0,-0.1818181818181818,0.7692307692307693,2.0,2.0,1.5,1
2022-10-14,2022-10-14,111500,119000,111500,118000,457209,21,"454,331",845,"2,012","52,996",4.25185,58243.0,-434.0,-36557.0,-21252.0,116700.0,136500.0,158690.0,24.16666666666667,-12528.82955488129,-10848.845589942586,136500.0,166789.82806505528,106210.17193494472,-13000.0,200.2580907849112,15144.914032527635,26.190476190476193,12.947251214844224,60579.656130110554,6500,2200.66,2212.55,10742.8095703125,10321.3896484375,85.61000061035156,109.12225806451612,3.071,1427.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-0.1818181818181818,0.7692307692307693,2.0,2.0,0
2022-10-17,2022-10-17,113500,117000,109500,115000,425995,192,"332,393","84,206","9,204","48,539",8.95239,-51921.0,-824.0,-38833.0,91578.0,115100.0,134475.0,157520.0,25.0,-12490.881613271835,-11177.252794608437,134475.0,164831.60857557398,104118.39142442604,-8000.0,12.5845054416483,15178.304287786983,20.77922077922078,17.46815985946421,60713.21715114794,1500,2187.17,2219.71,10575.650390625,10675.7998046875,85.45999908447266,109.11354838709677,3.05,1428.9,-1.1538461538461535,0.0,-1.1538461538461535,2.0,-1.0,-1.0,-1.0,-0.1818181818181818,0.7692307692307693,2.0,1
2022-10-18,2022-10-18,116500,124000,115500,120500,560834,"1,075","556,991","1,042","1,726","67,392",7.64749,105378.0,9709.0,-7376.0,-107711.0,115500.0,132800.0,156620.0,33.05785123966942,-11880.057652030548,-11317.813766092859,132800.0,162305.39647340326,103294.60352659675,2000.0,71.51935898220074,14752.698236701624,38.57142857142858,28.51370851370852,59010.79294680651,4000,2249.15,2249.95,10963.990234375,10772.400390625,82.81999969482422,109.11064516129032,3.081,1436.6,1.3529411764705883,1.0,1.3529411764705883,-1.1538461538461535,2.0,-1.0,-1.0,-1.0,-0.1818181818181818,0.7692307692307693,0
2022-10-19,2022-10-19,121500,125000,118000,118500,237888,6,"236,900",202,780,"28,744",4.54697,-24580.0,740.0,4735.0,19105.0,116300.0,130850.0,155580.0,32.52032520325203,-11425.650757587617,-11339.38116439181,130850.0,158583.88579072032,103116.1142092797,4000.0,-43.543081720705715,13866.942895360155,35.9375,31.762716450216455,55467.771581440626,-3000,2249.35,2237.44,10689.3095703125,10680.509765625,85.55000305175781,109.10774193548387,3.079,1425.6,1.2,1.0,1.2,1.3529411764705883,-1.1538461538461535,2.0,-1.0,-1.0,-1.0,-0.1818181818181818,0
2022-10-20,2022-10-20,118500,119000,111500,113000,310488,5,"308,374",330,"1,779","35,290",3.49001,-28573.0,-108.0,8440.0,20241.0,117000.0,128625.0,154370.0,35.08771929824562,-11378.173552453256,-11347.1396420041,128625.0,154429.68133783978,102820.31866216024,3500.0,-21.649931993045374,12902.340668919884,19.35483870967742,31.287922427035337,51609.36267567954,-5500,2225.53,2218.09,10657.41015625,10614.83984375,85.9800033569336,109.10483870967741,3.132,1420.6,-0.8333333333333334,0.0,-0.8333333333333334,1.2,1.3529411764705883,-1.1538461538461535,2.0,-1.0,-1.0,-1.0,0
2022-10-21,2022-10-21,111000,113000,108500,112500,216920,53,"215,685",170,"1,012","24,110",3.20175,-6376.0,68.0,-17627.0,23935.0,115900.0,126475.0,153120.0,32.432432432432435,-11251.196556379859,-11327.951024879254,126475.0,149907.93902990053,103042.06097009947,-5500.0,-52.55561460951118,11716.469514950268,17.741935483870968,24.34475806451613,46865.87805980106,1500,2210.59,2213.12,10576.0400390625,10859.7197265625,85.05000305175781,109.10193548387096,3.107,1431.7,1.75,1.0,1.75,-0.8333333333333334,1.2,1.3529411764705883,-1.1538461538461535,2.0,-1.0,-1.0,1
2022-10-24,,114500,116500,112500,113000,172825,3,"151,919","20,373",530,"19,741",2.75563,34876.0,39.0,-672.0,-34243.0,115500.0,124675.0,151830.0,29.245283018867923,-10983.608350836541,-11259.082490070712,124675.0,146282.19909270215,103067.80090729786,-2000.0,-59.43027500322774,10803.599546351072,19.35483870967742,18.81720430107527,43214.398185404294,-1500,2248.26,2236.16,10867.0703125,10952.6103515625,84.58000183105469,109.09322580645161,3.134,1436.6,1.75,1.0,1.75,1.75,-0.8333333333333334,1.2,1.3529411764705883,-1.1538461538461535,2.0,-1.0,1
2022-10-25,2022-10-25,114500,119000,113500,118000,179569,0,"178,884",358,327,"20,971",2.90148,38097.0,537.0,-51132.0,12498.0,115000.0,123375.0,150510.0,35.65217391304347,-10249.929747053771,-11057.251941467324,123375.0,143136.4057671722,103613.5942328278,-2500.0,-67.9817914035169,9880.702883586102,36.0655737704918,24.387449321346736,39522.81153434439,3500,2237.04,2235.07,10996.9697265625,11199.1201171875,85.31999969482422,109.09032258064515,3.148,1436.6,3.0,1.0,3.0,1.75,1.75,-0.8333333333333334,1.2,1.3529411764705883,-1.1538461538461535,2.0,0
2022-10-26,2022-10-26,118000,119500,115000,115000,120404,720,"118,634",174,876,"14,101",2.77537,-11766.0,-2056.0,2019.0,11803.0,114300.0,122075.0,149270.0,36.60714285714286,-9797.618251246138,-10805.325203423088,122075.0,140316.86913322686,103833.13086677314,-3500.0,-49.386265805757326,9120.93456661343,30.76923076923077,28.729881083133332,36483.73826645373,-3000,2240.7,2249.56,10969.01953125,10970.990234375,87.91000366210938,109.0874193548387,3.127,1436.5,1.3333333333333333,1.0,1.3333333333333333,3.0,1.75,1.75,-0.8333333333333334,1.2,1.3529411764705883,-1.1538461538461535,1
2022-10-27,,117000,121000,116500,119000,147272,12,"146,384",264,612,"17,589",2.97869,31024.0,-125.0,-45872.0,14973.0,115500.0,121025.0,148040.0,39.83050847457627,-9012.501059359856,-10446.760374610441,121025.0,137225.95838620883,104824.04161379117,6000.0,-52.56757104944475,8100.479193104414,52.17391304347826,39.669572527733614,32401.916772417666,2000,2266.07,2288.78,10971.9501953125,10792.669921875,89.08000183105469,109.08451612903225,3.072,1428.2,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,3.0,1.75,1.75,-0.8333333333333334,1.2,1.3529411764705883,0
2022-10-28,,119000,123500,118000,119000,159529,168,"157,082",857,"1,422","19,239",2.7196,33158.0,3188.0,-14708.0,-21638.0,116800.0,120475.0,146760.0,46.07843137254902,-8294.674187547425,-10016.343137197839,120475.0,136130.75394476546,104819.24605523456,6500.0,-26.4572192513369,7827.876972382723,66.66666666666666,49.86993682645857,31311.507889530898,0,2276.73,2268.4,10766.2001953125,11102.4501953125,87.9000015258789,109.0816129032258,3.047,1418.1,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.75,1.75,-0.8333333333333334,1.2,1
2022-10-31,2022-10-31,121500,123000,118500,121000,147619,496,"146,413",53,657,"17,866",2.66727,21125.0,-308.0,-950.0,-19867.0,118400.0,119925.0,145440.0,52.577319587628864,-7478.20385564254,-9508.71528088678,119925.0,134619.34191145076,105230.65808854924,8000.0,-14.584695501229566,7347.170955725374,77.77777777777779,65.53945249597423,29388.683822901512,-500,2293.75,2293.61,11028.4296875,10988.150390625,86.52999877929688,109.07290322580644,3.19,1419.3,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.75,1.75,-0.8333333333333334,1
2022-11-01,2022-11-01,121000,124000,120000,122000,141844,87,"140,289",89,"1,379","17,338",2.64325,27713.0,-4950.0,-17861.0,-4902.0,119200.0,119275.0,144160.0,58.24175824175824,-6673.525346535971,-8941.67729401662,119275.0,132205.88917039096,106344.11082960904,4000.0,-21.00863734831736,6465.444585195479,83.33333333333334,75.92592592592594,25861.778340781922,1000,2301.58,2335.22,11154.740234375,10890.849609375,88.37000274658203,109.07,3.085,1422.2,3.0,1.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.75,1.75,1
2022-11-02,,121000,129000,119500,127000,202996,41,"200,393",777,"1,785","25,615",3.07993,27096.0,5033.0,-52543.0,20414.0,121600.0,118900.0,142940.0,69.23076923076923,-5568.16725140647,-8266.97528549459,118900.0,130318.36009979162,107481.63990020838,12000.0,68.59572771668715,5709.18004989581,90.2439024390244,83.78500451671185,22836.720199583244,6000,2326.05,2336.87,10885.009765625,10524.7998046875,90.0,109.07633333333332,3.031,1421.7,3.0,1.0,3.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.75,0
2022-11-03,2022-11-03,123500,129000,120500,124500,276169,7,"275,430",100,632,"34,481",2.67928,-8968.0,-3631.0,20458.0,-7859.0,122700.0,118625.0,141700.0,58.22784810126581,-4838.121253781865,-7581.204479152045,118625.0,129147.53221475794,108102.46778524206,5500.0,87.52308653376066,5261.266107378971,78.04878048780488,83.87533875338755,21045.064429515885,1000,2297.45,2329.17,10399.4501953125,10342.9404296875,88.16999816894531,109.08266666666665,3.045,1418.0,1.1428571428571428,1.0,1.1428571428571428,3.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,0
2022-11-04,2022-11-04,122500,124000,119500,122500,163152,5,"162,369",268,510,"19,853",2.39788,-53330.0,-2527.0,12690.0,43167.0,123400.0,118200.0,140470.0,59.74025974025974,-4370.5567684203415,-6939.074937005705,118200.0,127193.56495091954,109206.43504908046,3500.0,2.271060434153038,4496.78247545977,68.29268292682927,78.86178861788618,17987.12990183907,0,2325.85,2348.43,10548.1396484375,10475.25,92.61000061035156,109.089,2.992,1422.1,0.5,1.0,0.5,1.1428571428571428,3.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1
2022-11-07,2022-11-07,121500,125500,121500,123500,74092,144,"73,053",19,876,"9,154",2.30094,5640.0,9.0,-20063.0,14414.0,123900.0,118225.0,139490.0,54.41176470588235,-3874.6523224143602,-6326.190414087436,118225.0,127277.33322642278,109172.66677357722,2500.0,-49.808628970525476,4526.16661321139,73.17073170731707,73.17073170731709,18104.66645284556,2000,2360.22,2371.79,10516.9404296875,10564.51953125,91.79000091552734,109.10799999999999,2.977,1422.4,0.0,0.0,0.0,0.5,1.1428571428571428,3.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1
2022-11-08,2022-11-08,125500,129500,123500,129500,174799,0,"173,318",347,"1,134","22,306",2.61493,59444.0,-1005.0,-54176.0,-4263.0,125400.0,118775.0,138560.0,64.47368421052632,-2963.335137396396,-5653.619358749229,118775.0,129139.28584383526,108410.71415616474,7500.0,23.23327035334593,5182.142921917628,100.0,80.48780487804879,20728.571687670512,4000,2387.2,2399.04,10611.5302734375,10616.2001953125,88.91000366210938,109.11433333333333,2.993,1406.5,-1.0,0.0,-1.0,0.0,0.5,1.1428571428571428,3.0,3.0,1.6666666666666667,1.3333333333333333,1
2022-11-09,2022-11-09,131000,133000,129500,130500,167942,0,"166,206",899,837,"22,074",2.7625,42450.0,269.0,-18250.0,-24469.0,126100.0,119575.0,137700.0,76.11940298507463,-2135.7979111014574,-4950.055069219675,119575.0,130968.78870493584,108181.21129506416,3500.0,-17.268320558040553,5696.894352467919,89.79591836734694,87.655550024888,22787.57740987168,-500,2408.54,2424.41,10528.4501953125,10353.169921875,85.83000183105469,109.12066666666666,2.986,1387.3,2.0,1.0,2.0,-1.0,0.0,0.5,1.1428571428571428,3.0,3.0,1.6666666666666667,0
2022-11-10,2022-11-10,126000,130000,126000,126500,161369,0,"160,764",207,398,"20,528",2.45965,-6854.0,37.0,7974.0,-1157.0,126500.0,120425.0,136720.0,68.91891891891892,-1782.191276128462,-4316.482310601432,120425.0,131172.21506154217,109677.78493845783,2000.0,-41.568749570009665,5373.607530771085,68.29268292682927,86.0295337647254,21494.43012308434,500,2405.77,2402.23,10869.169921875,11114.150390625,86.47000122070312,109.127,3.09,1368.3,1.5,1.0,1.5,2.0,-1.0,0.0,0.5,1.1428571428571428,3.0,3.0,1
2022-11-11,2022-11-11,133500,144000,133000,141000,412850,0,"411,873",215,762,"57,038",4.18493,137325.0,161.0,-142876.0,5390.0,130200.0,121575.0,136250.0,77.45098039215686,-328.1440119629842,-3518.8146508737423,121575.0,135639.79367259692,107510.20632740308,18500.0,153.0462390899284,7032.396836298462,90.1639344262295,82.75084524013523,28129.58734519384,7500,2466.9,2483.16,11124.75,11323.330078125,88.95999908447266,109.13333333333333,3.07,1370.1,2.0,1.0,2.0,1.5,2.0,-1.0,0.0,0.5,1.1428571428571428,3.0,0
2022-11-14,2022-11-14,139500,141000,135000,135500,186311,0,"185,187",270,854,"25,707",3.12197,-10752.0,-144.0,35974.0,-25078.0,132600.0,122600.0,135560.0,66.99029126213591,376.05990169329743,-2739.8397403603344,122600.0,137603.8591526905,107596.14084730949,12000.0,151.4589969227447,7501.929576345253,70.6896551724138,76.3820908418242,30007.718305381015,-4000,2485.18,2474.65,11233.900390625,11196.2197265625,85.87000274658203,109.15233333333333,3.078,1334.1,1.0,1.0,1.0,2.0,1.5,2.0,-1.0,0.0,0.5,1.1428571428571428,1
2022-11-15,,134500,139000,134500,138000,105371,78,"104,772",99,422,"14,465",2.68185,614.0,36.0,-16650.0,16000.0,134300.0,123475.0,134690.0,72.54901960784314,1122.9312311767862,-1967.2855460529101,123475.0,139933.80023766155,107016.19976233845,8500.0,-39.71876269315042,8229.400118830776,78.18181818181819,79.67846926015383,32917.600475323095,3500,2482.76,2480.33,11474.8203125,11358.41015625,86.91999816894531,109.15866666666666,3.031,1320.3,1.0,1.0,1.0,1.0,2.0,1.5,2.0,-1.0,0.0,0.5,1
2022-11-16,,140000,142500,138000,140500,163231,1,"162,794",53,383,"22,929",2.87231,38225.0,-72.0,-6487.0,-31666.0,136300.0,124575.0,134170.0,71.71717171717171,1894.72009352225,-1194.8844181378784,124575.0,142508.42953082125,106641.57046917875,10000.0,-2.8051351061676053,8966.714765410623,86.53846153846155,78.46997829756451,35866.85906164249,500,2487.0,2477.45,11260.099609375,11183.66015625,85.58999633789062,109.16499999999999,3.038,1322.4,1.0,1.0,1.0,1.0,1.0,2.0,1.5,2.0,-1.0,0.0,1
2022-11-17,2022-11-17,140000,147000,140000,143000,209807,42,"209,134",281,350,"30,148",2.9581,53011.0,2125.0,-27684.0,-27452.0,139600.0,126075.0,133660.0,73.07692307692308,2677.235924778419,-420.4603495546189,126075.0,144926.98579516602,107223.01420483398,16500.0,30.016917747522758,9425.99289758301,85.96491228070175,83.56173066699382,37703.97159033205,3000,2466.5,2442.9,11008.669921875,11144.9599609375,81.63999938964844,109.17133333333334,3.029,1325.6,-1.0,0.0,-1.0,1.0,1.0,1.0,2.0,1.5,2.0,-1.0,0
2022-11-18,2022-11-18,143000,146000,137000,137000,146362,10,"145,285",350,717,"20,530",2.4485,-22286.0,-2060.0,23773.0,573.0,138800.0,127300.0,133050.0,64.28571428571428,2781.1758390129835,219.8668881589016,127300.0,145614.21650838162,108985.7834916184,-4000.0,-64.54838319002059,9157.108254190805,63.63636363636363,78.71324581850898,36628.43301676323,-6000,2448.13,2444.48,11257.009765625,11146.0595703125,80.08000183105469,109.17766666666667,3.026,1338.4,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.5,2.0,1
2022-11-21,2022-11-21,139500,143000,135500,137500,169182,0,"165,943",404,"2,835","23,466",3.02073,15088.0,67.0,5559.0,-20714.0,139200.0,128525.0,132590.0,63.96396396396396,2870.801973082649,750.0539051436511,128525.0,146073.35424882325,110976.64575117675,2000.0,-9.193767410405183,8774.17712441162,65.45454545454545,71.68527379053695,35096.7084976465,-2000,2446.05,2419.5,11091.009765625,11024.509765625,79.7300033569336,109.19666666666667,3.045,1340.0,2.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.5,0
2022-11-22,2022-11-22,136500,138500,131500,132000,109850,"1,006","106,676",447,"1,721","14,757",2.41161,-4510.0,-6136.0,15840.0,-5194.0,138000.0,129225.0,132070.0,54.464285714285715,2469.559747945401,1093.9550737040013,129225.0,146109.98242756072,112340.01757243928,-6000.0,4.250695162805706,8442.491213780362,45.45454545454545,58.18181818181819,33769.96485512145,-4500,2405.96,2405.27,11058.5595703125,11174.41015625,80.94999694824219,109.203,3.07,1352.3,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,2.0,1
2022-11-23,2022-11-23,135000,143500,134500,141000,201975,0,"201,095",356,524,"28,292",3.14256,45773.0,-5758.0,-57188.0,17173.0,138100.0,130525.0,131730.0,63.2,2845.0017681604077,1444.1644125952826,130525.0,146790.80203339388,114259.19796660612,500.0,23.73568746132781,8132.901016696936,78.18181818181819,63.03030303030304,32531.604066787753,6000,2424.36,2418.01,11174.6103515625,11285.3203125,77.94000244140625,109.20933333333333,3.082,1355.7,2.5,1.0,2.5,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,0
2022-11-25,2022-11-25,142000,144000,138500,139000,138106,13,"137,139",141,813,"19,417",2.13364,11757.0,-449.0,10871.0,-22179.0,138500.0,132725.0,130960.0,61.832061068702295,3240.019752398366,2094.8730123119585,132725.0,148092.3440502248,117357.65594977519,2000.0,-5.640808406553614,7683.67202511241,65.95744680851064,76.15099682684165,30734.688100449624,-3000,2442.21,2437.86,11231.0,11226.3603515625,76.27999877929688,109.22200000000001,3.28,1333.2,1.0,1.0,1.0,2.5,1.0,2.0,1.0,-1.0,1.0,1.0,0
2022-11-28,,139000,140000,135500,138000,113583,0,"113,200",91,292,"15,647",1.99294,-1451.0,1880.0,1071.0,-1500.0,138600.0,133575.0,130610.0,57.02479338842975,3102.7548143086897,2296.449372711305,133575.0,148067.37549087472,119082.6245091253,500.0,-32.863425187076636,7246.187745437356,57.14285714285714,69.13800981385464,28984.75098174943,-1000,2425.05,2408.27,11147.5703125,11049.5,77.23999786376953,109.241,3.306,1326.8,1.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,-1.0,1.0,1
2022-11-29,,137000,146000,137000,144000,168762,0,"168,194",167,401,"24,208",2.6544,57323.0,-1576.0,-66782.0,11035.0,141000.0,134675.0,130410.0,60.30534351145038,3438.484508804715,2524.856399929987,134675.0,148803.2658078381,120546.73419216192,12000.0,53.629494765589435,7064.1329039190405,85.71428571428571,69.6048632218845,28256.53161567617,7000,2405.54,2433.39,11060.01953125,10983.7802734375,78.19999694824219,109.24733333333334,3.257,1339.0,1.0,1.0,1.0,1.0,1.0,2.5,1.0,2.0,1.0,-1.0,0
2022-11-30,2022-11-30,143500,144500,140500,143000,125388,0,"124,621",267,500,"17,879",2.1834,-14726.0,-2034.0,4357.0,12403.0,141400.0,135475.0,130120.0,63.2,3582.5635058166517,2736.39782110732,135475.0,149585.37319063643,121364.62680936356,2000.0,-37.919049387300404,7055.186595318218,74.19354838709677,72.35023041474655,28220.746381272867,-500,2424.44,2472.53,10995.2001953125,11468.0,80.55000305175781,109.25366666666667,3.366,1331.5,-0.2,0.0,-0.2,1.0,1.0,1.0,2.5,1.0,2.0,1.0,1
2022-12-01,2022-12-01,147000,156000,145500,153500,393983,0,"392,898",242,843,"59,972",3.90782,151643.0,1142.0,-118593.0,-34192.0,143500.0,136925.0,130040.0,60.68376068376069,4492.225813950616,3087.5634196759793,136925.0,152198.90275153148,121651.0972484685,10500.0,191.8803387143376,7636.951375765747,89.79591836734694,83.23458415624314,30547.805503062977,6500,2501.43,2479.84,11475.169921875,11482.4501953125,81.22000122070312,109.26,3.275,1320.1,1.5,1.0,1.5,-0.2,1.0,1.0,1.0,2.5,1.0,2.0,0
